satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary,predicted_probability,predicted_label,model_name,model_accuracy,model_auc,model_precision,model_recall,model_f1,top_feature
0.83,0.96,3,179,2,0,0,0,technical,low,0.0062564617866052025,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.64,0.55,4,167,3,1,0,0,technical,medium,0.005368017936350196,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.74,0.69,3,230,2,0,0,0,support,medium,0.008518640307251217,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.56,0.68,5,203,2,0,0,0,IT,low,0.009681066430962556,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.74,0.64,4,101,6,1,0,0,IT,low,0.019887719622171555,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.56,0.81,3,145,2,0,0,0,product_mng,low,0.006897516955343006,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.32,0.73,6,194,5,0,0,0,product_mng,low,0.06854806375864027,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.94,0.9,2,263,3,0,0,0,RandD,low,0.07640985372869376,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.91,0.67,2,255,4,0,0,0,accounting,low,0.018601744963909598,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.82,0.55,3,217,4,1,0,0,technical,medium,0.04196346170558987,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.53,0.81,3,253,3,0,0,0,marketing,medium,0.006081350202647931,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.47,0.55,4,122,5,1,0,0,marketing,medium,0.025779242862190344,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.5,0.68,4,161,3,0,0,0,sales,medium,0.007766331474659395,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.69,3,173,3,0,0,0,sales,medium,0.006404216311040251,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.62,0.85,3,145,3,0,0,0,sales,medium,0.007128373592260072,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.91,0.85,3,248,3,0,0,0,sales,medium,0.007282339913865891,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.76,0.63,3,162,2,0,0,0,sales,medium,0.007053126302850091,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.76,0.4,2,122,5,0,0,0,sales,low,0.0012,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.55,0.9,4,273,2,1,0,0,sales,low,0.00713639517149079,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.95,4,141,3,0,0,0,accounting,low,0.006574393615549098,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.55,0.9,4,199,3,0,0,0,accounting,low,0.006842378430114043,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.54,0.71,5,173,2,0,0,0,hr,low,0.012366598166407495,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.17,0.93,3,218,4,0,0,0,technical,low,0.037519686428096485,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.14,0.9,4,198,4,0,0,0,technical,medium,0.05471881680704444,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.64,0.61,5,249,3,1,0,0,support,medium,0.006126445378610862,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.57,0.72,3,202,3,1,0,0,support,medium,0.005970083896545452,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.85,4,237,3,1,0,0,support,medium,0.006129115833626712,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.99,5,244,3,0,0,0,technical,medium,0.006875760383781758,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.91,0.57,3,164,3,0,0,0,technical,medium,0.005653140892626619,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.69,0.97,4,233,3,0,0,0,IT,low,0.006717614224172643,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.68,0.41,4,254,5,0,0,0,product_mng,low,0.027474572714335836,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.93,0.63,4,143,3,1,0,0,product_mng,low,0.005712429531675534,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.96,0.37,2,159,6,0,0,0,RandD,low,0.00013793103448275863,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.92,0.54,5,141,2,0,0,0,RandD,low,0.009535169539713045,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.82,0.99,5,252,3,1,0,0,RandD,low,0.006056456733170029,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.2,0.89,6,244,3,0,0,0,RandD,low,0.06271526146964342,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.73,0.59,3,219,2,0,0,0,accounting,low,0.007190995353210069,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.84,0.92,4,274,3,0,0,0,management,medium,0.007594729225289725,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.52,0.78,4,206,2,0,0,0,marketing,medium,0.007874171743080844,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.53,0.92,3,207,4,1,0,0,sales,low,0.03611600089586022,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.69,0.76,5,222,3,1,0,0,sales,low,0.007973426106820222,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.86,0.86,3,155,4,0,0,0,accounting,low,0.03603208458258585,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.55,0.77,3,237,2,0,0,0,hr,low,0.008014485269713089,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.65,5,161,3,0,0,0,support,medium,0.007482180548385738,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.51,0.65,4,269,3,0,0,0,support,medium,0.007274122324281141,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.2,0.77,6,213,4,0,0,0,support,low,0.7929155912154697,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.78,2,251,6,0,0,0,technical,medium,0.1052149442779468,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.97,0.7,3,203,3,0,0,0,IT,low,0.0065381962247581145,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.94,0.87,4,240,3,0,0,0,product_mng,low,0.007765908668860821,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.5,0.7,3,274,3,0,0,0,marketing,low,0.007093609015384376,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.3,0.7,5,280,4,1,0,0,accounting,low,0.05135303763005312,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.32,0.8,3,263,3,0,0,0,marketing,medium,0.006097923703874408,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.77,0.61,4,223,3,0,0,0,marketing,medium,0.007534074873119143,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.5,0.79,3,186,3,0,0,0,sales,high,0.006495608107120362,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.82,0.84,3,139,2,1,0,0,sales,low,0.0068457497566393995,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.82,0.69,4,262,2,0,0,0,sales,low,0.009118523181421291,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.42,0.73,4,208,5,0,0,0,accounting,low,0.03937852082523021,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.22,0.44,3,166,6,0,0,0,hr,low,0.03413226641762208,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.91,0.7,4,196,2,0,0,0,technical,low,0.008022883609561481,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.67,0.52,2,102,6,0,0,0,technical,low,0.7032600854438718,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.72,0.98,5,197,4,0,0,0,technical,low,0.4231246078536973,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.8,0.58,4,172,3,0,0,0,support,medium,0.007175027107046823,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.83,0.93,4,261,2,0,0,0,support,medium,0.007524589760762354,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.85,0.79,3,157,4,0,0,0,support,medium,0.03267498999552293,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.7,5,269,3,0,0,0,support,medium,0.008222369740162244,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.63,0.89,4,246,3,0,0,0,technical,medium,0.005937768158142975,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.73,0.86,4,196,4,1,0,0,IT,low,0.05502524943606095,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.58,0.8,5,187,3,1,0,0,product_mng,low,0.006532459034317836,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.24,0.85,4,155,5,0,0,0,product_mng,low,0.41856254723441066,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.31,0.86,3,205,5,0,0,0,product_mng,low,0.4157485036264699,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.74,0.63,3,230,2,0,0,0,product_mng,low,0.006972661574998441,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.22,0.8,4,287,4,0,0,0,RandD,low,0.05190461643745242,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.7,4,161,3,0,0,0,RandD,low,0.00781633564727827,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.51,0.75,4,154,3,0,0,0,marketing,medium,0.0071635910329518075,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.72,0.47,5,168,6,0,0,0,sales,high,0.020970718729988434,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.24,0.52,4,228,5,0,0,0,sales,medium,0.0266248031638224,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.42,0.89,6,188,5,1,0,0,sales,low,0.7538519547748651,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.95,0.79,4,174,3,0,0,0,accounting,low,0.007371501687225592,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.62,0.89,3,153,3,1,0,0,hr,low,0.00527800867535889,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.98,0.78,4,155,3,1,0,0,technical,low,0.005337821342176217,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.83,0.82,5,179,3,0,0,0,technical,low,0.00829344645837584,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.41,0.96,6,171,5,1,0,0,support,medium,0.3409486410127501,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.52,0.64,5,258,2,0,0,0,support,medium,0.008515611906680981,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.8,0.69,3,164,3,0,0,0,support,medium,0.00746134821892793,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.12,0.78,6,260,5,0,0,0,management,medium,0.7228597812543821,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.57,0.61,3,243,3,0,0,0,IT,medium,0.005977629399132335,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.54,0.72,3,172,2,0,0,0,RandD,low,0.0069968427242441305,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.64,0.42,5,283,5,0,0,0,marketing,low,0.028241111793272024,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.67,0.68,3,189,3,0,0,0,sales,low,0.00773440419491303,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.58,0.77,4,145,3,1,0,0,support,low,0.005851125803512735,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.95,0.66,4,168,2,0,0,0,sales,medium,0.008333762611672738,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.49,0.69,2,188,4,0,0,0,sales,medium,0.00914500844776214,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.76,0.51,4,242,3,0,0,0,sales,medium,0.007718399475368168,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.73,0.71,3,210,3,0,0,0,technical,low,0.006322621643642863,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
